2019-4-24 23:39:27,-34.57,-58.45,11.20,3865,527
2019-4-24 23:39:28,-34.57,-58.45,11.20,3734,507
2019-4-24 23:39:29,-34.57,-58.45,19.10,3287,439
2019-4-24 23:39:30,-34.57,-58.45,10.50,3128,415
2019-4-24 23:39:31,-34.57,-58.45,10.50,3185,424
2019-4-24 23:39:32,-34.56,-58.45,4.20,2847,372
2019-4-24 23:39:33,-34.56,-58.45,8.10,2937,386
2019-4-24 23:39:34,-34.56,-58.45,16.40,3040,402
2019-4-24 23:39:35,-34.56,-58.45,13.80,2937,386
2019-4-24 23:39:37,-34.56,-58.45,13.80,2990,394
2019-4-24 23:39:37,-34.56,-58.45,13.80,2937,386
2019-4-24 23:39:38,-34.56,-58.45,0.70,2551,327
2019-4-24 23:39:40,-34.56,-58.45,0.70,3287,439
2019-4-24 23:39:41,-34.56,-58.45,0.70,3791,516
2019-4-24 23:39:42,-34.56,-58.45,0.70,4000,548
2019-4-24 23:39:43,-34.56,-58.45,0.70,3681,499
2019-4-24 23:39:44,-34.56,-58.45,0.70,4675,651
2019-4-24 23:39:45,-34.56,-58.45,0.70,3865,527
2019-4-24 23:39:46,-34.56,-58.45,0.70,3865,527
2019-4-24 23:39:47,-34.56,-58.45,0.70,4505,625
2019-4-24 23:39:48,-34.56,-58.45,0.70,4290,592
2019-4-24 23:39:48,-34.56,-58.45,0.70,4505,625
2019-4-24 23:39:49,-34.56,-58.45,1.50,4761,664
2019-4-24 23:39:51,-34.56,-58.45,1.50,5162,725
2019-4-24 23:39:52,-34.56,-58.45,1.50,5016,703
2019-4-24 23:39:53,-34.56,-58.45,1.50,4675,651
2019-4-24 23:39:54,-34.56,-58.45,1.50,4505,625
2019-4-24 23:39:55,-34.56,-58.45,1.50,4435,614
2019-4-24 23:39:56,-34.56,-58.45,1.50,4214,581
2019-4-24 23:39:57,-34.56,-58.45,1.50,4214,581
2019-4-24 23:39:58,-34.56,-58.45,1.50,4146,570
2019-4-24 23:39:59,-34.56,-58.45,1.50,4056,556
2019-4-24 23:40:0,-34.56,-58.45,1.50,4000,548
2019-4-24 23:40:1,-34.56,-58.45,1.50,3923,536
2019-4-24 23:40:2,-34.56,-58.45,1.50,3865,527
2019-4-24 23:40:3,-34.56,-58.45,1.50,3791,516
2019-4-24 23:40:4,-34.56,-58.45,1.50,3791,516
2019-4-24 23:40:4,-34.56,-58.45,1.50,3923,536
2019-4-24 23:40:4,-34.56,-58.45,1.50,4000,548
2019-4-24 23:40:4,-34.56,-58.45,1.50,4348,601
2019-4-24 23:40:8,-34.56,-58.45,1.50,4435,614
2019-4-24 23:40:9,-34.56,-58.45,1.50,4761,664
2019-4-24 23:40:10,-34.56,-58.45,1.50,4608,641
2019-4-24 23:40:11,-34.56,-58.45,1.50,4761,664
2019-4-24 23:40:12,-34.56,-58.45,1.50,5056,709
2019-4-24 23:40:13,-34.56,-58.45,1.50,4926,689
2019-4-24 23:40:14,-34.56,-58.45,1.50,4761,664
2019-4-24 23:40:15,-34.56,-58.45,1.50,4840,676
2019-4-24 23:40:16,-34.56,-58.45,1.50,5162,725
2019-4-24 23:40:17,-34.56,-58.45,1.50,5550,784
2019-4-24 23:40:18,-34.56,-58.45,1.50,5872,833
2019-4-24 23:40:19,-34.56,-58.45,1.50,5957,846
2019-4-24 23:40:20,-34.56,-58.45,-4.80,5348,753
2019-4-24 23:40:21,-34.56,-58.45,-4.80,5424,765
2019-4-24 23:40:22,-34.56,-58.45,-4.80,5237,736
2019-4-24 23:40:23,-34.56,-58.45,-4.80,5237,736
2019-4-24 23:40:24,-34.56,-58.45,-4.80,5056,709
2019-4-24 23:40:25,-34.56,-58.45,-4.80,4926,689
2019-4-24 23:40:26,-34.56,-58.45,-4.80,4926,689
2019-4-24 23:40:27,-34.56,-58.45,-4.80,4761,664
2019-4-24 23:40:28,-34.56,-58.45,-4.80,4926,689
2019-4-24 23:40:29,-34.56,-58.45,-4.80,4926,689
2019-4-24 23:40:30,-34.56,-58.45,-4.80,5016,703
2019-4-24 23:40:31,-34.56,-58.45,-4.80,5056,709
2019-4-24 23:40:32,-34.56,-58.45,-4.80,5016,703
2019-4-24 23:40:33,-34.56,-58.45,-4.80,5162,725
2019-4-24 23:40:34,-34.56,-58.45,-4.80,5550,784
2019-4-24 23:40:35,-34.56,-58.45,-4.80,5237,736
2019-4-24 23:40:36,-34.56,-58.45,-4.80,5739,813
2019-4-24 23:40:37,-34.56,-58.45,-4.80,5957,846
2019-4-24 23:40:38,-34.56,-58.45,-4.80,5872,833
2019-4-24 23:40:39,-34.56,-58.45,-4.80,6081,865
2019-4-24 23:40:40,-34.56,-58.45,-4.80,5872,833
2019-4-24 23:40:41,-34.56,-58.45,-4.80,5872,833
2019-4-24 23:40:42,-34.56,-58.45,-4.80,5550,784
2019-4-24 23:40:43,-34.56,-58.45,-4.80,5162,725
2019-4-24 23:40:44,-34.56,-58.45,-4.80,5348,753
2019-4-24 23:40:45,-34.56,-58.45,-4.80,5348,753
2019-4-24 23:40:46,-34.56,-58.45,-4.80,5016,703
2019-4-24 23:40:47,-34.56,-58.45,-4.80,4675,651
2019-4-24 23:40:48,-34.56,-58.45,-4.80,4675,651
2019-4-24 23:40:49,-34.56,-58.45,-4.80,4608,641
2019-4-24 23:40:50,-34.56,-58.45,-4.80,4290,592
2019-4-24 23:40:51,-34.56,-58.45,-4.80,4348,601
2019-4-24 23:40:52,-34.56,-58.44,-2.60,4505,625
2019-4-24 23:40:53,-34.56,-58.44,-2.60,4435,614
2019-4-24 23:40:54,-34.56,-58.44,-2.60,4608,641
2019-4-24 23:40:55,-34.56,-58.44,-2.60,4608,641
2019-4-24 23:40:56,-34.56,-58.44,-2.60,4608,641
2019-4-24 23:40:57,-34.56,-58.44,-2.60,4505,625
2019-4-24 23:40:58,-34.56,-58.44,-2.60,4505,625
2019-4-24 23:40:59,-34.56,-58.44,2.50,4505,625
2019-4-24 23:41:0,-34.56,-58.44,3.80,4435,614
2019-4-24 23:41:1,-34.56,-58.44,5.30,4435,614
2019-4-24 23:41:2,-34.56,-58.44,6.60,4348,601
2019-4-24 23:41:3,-34.56,-58.44,8.10,4290,592
2019-4-24 23:41:4,-34.56,-58.44,9.70,4146,570
2019-4-24 23:41:5,-34.56,-58.44,11.20,4056,556
2019-4-24 23:41:6,-34.56,-58.44,12.60,3865,527
2019-4-24 23:41:7,-34.56,-58.44,13.80,3865,527
2019-4-24 23:41:8,-34.56,-58.44,15.30,3791,516
2019-4-24 23:41:9,-34.56,-58.44,16.60,3791,516
2019-4-24 23:41:10,-34.56,-58.44,17.50,3734,507
2019-4-24 23:41:11,-34.56,-58.44,18.40,3681,499
2019-4-24 23:41:12,-34.56,-58.44,19.40,3618,490
2019-4-24 23:41:13,-34.56,-58.44,19.20,3618,490
2019-4-24 23:41:14,-34.56,-58.44,19.40,3618,490
2019-4-24 23:41:15,-34.56,-58.44,19.50,3563,481
2019-4-24 23:41:16,-34.56,-58.44,19.60,3563,481
2019-4-24 23:41:17,-34.56,-58.44,19.60,3394,456
2019-4-24 23:41:18,-34.56,-58.44,19.60,3443,463
2019-4-24 23:41:19,-34.56,-58.44,19.60,3515,474
2019-4-24 23:41:20,-34.56,-58.44,19.60,3443,463
2019-4-24 23:41:21,-34.56,-58.44,19.60,3443,463
2019-4-24 23:41:22,-34.56,-58.44,19.60,3356,450
2019-4-24 23:41:23,-34.56,-58.44,19.60,3443,463
2019-4-24 23:41:24,-34.56,-58.44,19.60,3443,463
2019-4-24 23:41:25,-34.56,-58.44,19.60,3443,463
2019-4-24 23:41:26,-34.56,-58.44,19.60,3287,439
2019-4-24 23:41:27,-34.56,-58.44,19.60,3240,432
2019-4-24 23:41:28,-34.56,-58.44,19.60,3185,424
2019-4-24 23:41:29,-34.56,-58.44,19.60,3128,415
2019-4-24 23:41:30,-34.56,-58.44,19.60,3077,407
2019-4-24 23:41:31,-34.56,-58.44,19.60,2990,394
2019-4-24 23:41:32,-34.56,-58.44,19.60,2937,386
2019-4-24 23:41:33,-34.56,-58.44,19.60,2937,386
2019-4-24 23:41:34,-34.56,-58.44,17.90,2937,386
2019-4-24 23:41:35,-34.56,-58.44,20.60,2888,379
2019-4-24 23:41:36,-34.56,-58.44,21.20,2768,360
2019-4-24 23:41:37,-34.56,-58.44,21.20,2768,360
2019-4-24 23:41:38,-34.56,-58.44,21.20,2768,360
2019-4-24 23:41:39,-34.56,-58.44,21.20,2768,360
2019-4-24 23:41:40,-34.56,-58.44,21.20,2674,346
2019-4-24 23:41:41,-34.56,-58.44,21.20,2674,346
2019-4-24 23:41:42,-34.56,-58.44,20.60,2717,352
2019-4-24 23:41:43,-34.56,-58.44,22.10,2717,352
2019-4-24 23:41:44,-34.56,-58.44,23.00,2768,360
2019-4-24 23:41:45,-34.56,-58.44,24.10,2768,360
2019-4-24 23:41:46,-34.56,-58.44,24.20,2717,352
2019-4-24 23:41:47,-34.56,-58.44,24.20,2674,346
2019-4-24 23:41:48,-34.56,-58.44,24.10,2640,341
2019-4-24 23:41:49,-34.56,-58.44,23.80,2674,346
2019-4-24 23:41:50,-34.56,-58.44,24.00,2674,346
2019-4-24 23:41:51,-34.56,-58.44,24.30,2674,346
2019-4-24 23:41:52,-34.56,-58.44,25.00,2640,341
2019-4-24 23:41:53,-34.56,-58.44,25.70,2380,301
2019-4-24 23:41:54,-34.56,-58.44,26.00,2521,323
2019-4-24 23:41:55,-34.56,-58.44,25.90,2452,312
2019-4-24 23:41:56,-34.56,-58.44,25.80,2521,323
2019-4-24 23:41:57,-34.56,-58.44,25.80,2551,327
2019-4-24 23:41:58,-34.56,-58.44,25.70,2347,296
2019-4-24 23:41:59,-34.56,-58.44,25.60,2408,305
2019-4-24 23:42:0,-34.56,-58.44,25.60,2380,301
2019-4-24 23:42:1,-34.56,-58.44,25.30,2214,276
2019-4-24 23:42:2,-34.56,-58.44,25.30,2408,305
2019-4-24 23:42:3,-34.56,-58.44,25.40,2480,316
2019-4-24 23:42:4,-34.56,-58.44,25.30,2480,316
2019-4-24 23:42:5,-34.56,-58.44,25.20,2480,316
2019-4-24 23:42:6,-34.56,-58.44,25.20,2521,323
