2019-4-26 23:46:28,-34.57,-58.46,79.80,482,12,27.04,48.48
2019-4-26 23:46:28,-34.57,-58.46,79.80,476,11,26.93,48.48
2019-4-26 23:46:28,-34.57,-58.46,79.80,476,11,27.03,48.48
2019-4-26 23:46:28,-34.57,-58.46,79.80,492,14,27.10,48.48
2019-4-26 23:46:28,-34.57,-58.46,79.80,492,14,27.01,48.48
2019-4-26 23:46:28,-34.57,-58.46,79.80,482,12,27.13,48.48
2019-4-26 23:46:28,-34.57,-58.46,79.80,470,10,27.31,48.46
2019-4-26 23:46:28,-34.57,-58.46,79.80,464,9,27.10,48.58
2019-4-26 23:46:28,-34.57,-58.46,79.80,492,14,27.00,48.48
2019-4-26 23:46:39,-34.57,-58.46,79.80,464,9,27.12,48.48
2019-4-26 23:46:40,-34.57,-58.46,79.80,476,11,27.15,48.46
2019-4-26 23:46:41,-34.57,-58.46,79.80,487,13,27.16,48.46
2019-4-26 23:46:42,-34.57,-58.46,79.80,487,13,27.07,48.48
2019-4-26 23:46:43,-34.57,-58.46,75.50,470,10,27.15,48.46
2019-4-26 23:46:44,-34.57,-58.46,75.80,470,10,27.03,48.48
2019-4-26 23:46:45,-34.57,-58.46,75.80,487,13,27.01,48.48
2019-4-26 23:46:46,-34.57,-58.46,75.80,492,14,27.22,48.55
2019-4-26 23:46:47,-34.57,-58.46,75.20,482,12,27.22,48.55
2019-4-26 23:46:48,-34.57,-58.46,74.90,482,12,27.19,48.65
2019-4-26 23:46:49,-34.57,-58.46,74.50,464,9,27.12,48.77
2019-4-26 23:46:50,-34.57,-58.46,73.50,497,14,27.08,48.77
2019-4-26 23:46:51,-34.57,-58.46,73.50,491,13,27.17,48.75
2019-4-26 23:46:52,-34.57,-58.46,72.20,497,14,27.04,48.77
2019-4-26 23:46:53,-34.57,-58.46,71.30,497,14,27.08,48.88
2019-4-26 23:46:54,-34.57,-58.46,72.00,506,16,27.16,48.85
2019-4-26 23:46:55,-34.57,-58.46,70.50,523,18,27.10,48.77
2019-4-26 23:46:56,-34.57,-58.46,71.50,502,15,27.13,48.77
2019-4-26 23:46:57,-34.57,-58.46,70.10,497,14,27.20,48.75
2019-4-26 23:46:58,-34.57,-58.46,68.70,523,18,27.17,48.75
2019-4-26 23:46:59,-34.57,-58.46,62.40,502,15,27.12,48.77
2019-4-26 23:47:0,-34.57,-58.46,63.30,400,0,27.17,48.85
2019-4-26 23:47:1,-34.57,-58.46,62.40,539,21,27.16,48.85
2019-4-26 23:47:2,-34.57,-58.46,62.10,570,25,27.25,48.95
2019-4-26 23:47:3,-34.57,-58.46,61.80,527,19,27.16,48.95
2019-4-26 23:47:4,-34.57,-58.46,60.50,553,23,27.17,48.95
2019-4-26 23:47:5,-34.57,-58.46,60.10,517,17,27.16,48.85
2019-4-26 23:47:6,-34.57,-58.46,59.80,506,16,27.20,48.85
2019-4-26 23:47:7,-34.57,-58.46,58.90,527,19,27.20,48.85
